1509943680,05-Nov-2017 23:48,69.0
1509943800,05-Nov-2017 23:50,106.0
1509944100,05-Nov-2017 23:55,82.0
1509944760,06-Nov-2017 00:06,88.0
1509945060,06-Nov-2017 00:11,83.0
1509945600,06-Nov-2017 00:20,103.0
1509945720,06-Nov-2017 00:22,97.0
1509945840,06-Nov-2017 00:24,81.0
1509945840,06-Nov-2017 00:24,88.0
1509945840,06-Nov-2017 00:24,185.0
1509945840,06-Nov-2017 00:24,185.0
1509945960,06-Nov-2017 00:26,65.0
1509945960,06-Nov-2017 00:26,65.0
1509945960,06-Nov-2017 00:26,65.0
1509946020,06-Nov-2017 00:27,65.0
1509946020,06-Nov-2017 00:27,65.0
1509946020,06-Nov-2017 00:27,65.0
1509946020,06-Nov-2017 00:27,81.0
1509946020,06-Nov-2017 00:27,87.0
1509946020,06-Nov-2017 00:27,87.0
1509946080,06-Nov-2017 00:28,87.0
1509946080,06-Nov-2017 00:28,86.0
1509946080,06-Nov-2017 00:28,85.0
1509946080,06-Nov-2017 00:28,86.0
1509946080,06-Nov-2017 00:28,86.0
1509946080,06-Nov-2017 00:28,86.0
1509946080,06-Nov-2017 00:28,86.0
1509946080,06-Nov-2017 00:28,86.0
1509946080,06-Nov-2017 00:28,87.0
1509946080,06-Nov-2017 00:28,87.0
1509946080,06-Nov-2017 00:28,87.0
1509946080,06-Nov-2017 00:28,87.0
1509946140,06-Nov-2017 00:29,87.0
1509946140,06-Nov-2017 00:29,87.0
1509946140,06-Nov-2017 00:29,87.0
1509946140,06-Nov-2017 00:29,89.0
1509946140,06-Nov-2017 00:29,90.0
1509946140,06-Nov-2017 00:29,95.0
1509946140,06-Nov-2017 00:29,95.0
1509946140,06-Nov-2017 00:29,95.0
1509946140,06-Nov-2017 00:29,94.0
1509946140,06-Nov-2017 00:29,94.0
1509946200,06-Nov-2017 00:30,99.0
1509946200,06-Nov-2017 00:30,87.0
1509946200,06-Nov-2017 00:30,87.0
1509946200,06-Nov-2017 00:30,87.0
1509946200,06-Nov-2017 00:30,89.0
1509946200,06-Nov-2017 00:30,87.0
1509946200,06-Nov-2017 00:30,87.0
1509946200,06-Nov-2017 00:30,87.0
1509946200,06-Nov-2017 00:30,87.0
1509946200,06-Nov-2017 00:30,87.0
1509946200,06-Nov-2017 00:30,87.0
1509946200,06-Nov-2017 00:30,86.0
1509946260,06-Nov-2017 00:31,87.0
1509946260,06-Nov-2017 00:31,87.0
1509946260,06-Nov-2017 00:31,87.0
1509946440,06-Nov-2017 00:34,58.0
1509946440,06-Nov-2017 00:34,58.0
1509946440,06-Nov-2017 00:34,59.0
1509946500,06-Nov-2017 00:35,59.0
1509946500,06-Nov-2017 00:35,59.0
1509946500,06-Nov-2017 00:35,59.0
1509946500,06-Nov-2017 00:35,59.0
1509946500,06-Nov-2017 00:35,59.0
1509946500,06-Nov-2017 00:35,60.0
1509946500,06-Nov-2017 00:35,60.0
1509946500,06-Nov-2017 00:35,61.0
1509946500,06-Nov-2017 00:35,98.0
1509946500,06-Nov-2017 00:35,96.0
1509946560,06-Nov-2017 00:36,96.0
1509946560,06-Nov-2017 00:36,96.0
1509946560,06-Nov-2017 00:36,96.0
1509946560,06-Nov-2017 00:36,96.0
1509946560,06-Nov-2017 00:36,96.0
1509946560,06-Nov-2017 00:36,98.0
1509946560,06-Nov-2017 00:36,98.0
1509946560,06-Nov-2017 00:36,98.0
1509946560,06-Nov-2017 00:36,98.0
1509946560,06-Nov-2017 00:36,101.0
1509946560,06-Nov-2017 00:36,102.0
1509946560,06-Nov-2017 00:36,102.0
1509946620,06-Nov-2017 00:37,102.0
1509946620,06-Nov-2017 00:37,102.0
1509946620,06-Nov-2017 00:37,92.0
1509946620,06-Nov-2017 00:37,95.0
1509946620,06-Nov-2017 00:37,94.0
1509946620,06-Nov-2017 00:37,94.0
1509946620,06-Nov-2017 00:37,90.0
1509946620,06-Nov-2017 00:37,91.0
1509946620,06-Nov-2017 00:37,92.0
1509946620,06-Nov-2017 00:37,92.0
1509946620,06-Nov-2017 00:37,92.0
1509946680,06-Nov-2017 00:38,91.0
1509946680,06-Nov-2017 00:38,86.0
1509946680,06-Nov-2017 00:38,85.0
1509946680,06-Nov-2017 00:38,86.0
1509946680,06-Nov-2017 00:38,86.0
1509946680,06-Nov-2017 00:38,85.0
1509946680,06-Nov-2017 00:38,85.0
1509946680,06-Nov-2017 00:38,107.0
1509946680,06-Nov-2017 00:38,105.0
1509946740,06-Nov-2017 00:39,63.0
1509946740,06-Nov-2017 00:39,125.0
1509946740,06-Nov-2017 00:39,126.0
1509946740,06-Nov-2017 00:39,127.0
1509946740,06-Nov-2017 00:39,125.0
1509946800,06-Nov-2017 00:40,102.0
1509946800,06-Nov-2017 00:40,102.0
1509946800,06-Nov-2017 00:40,102.0
1509946800,06-Nov-2017 00:40,102.0
1509946800,06-Nov-2017 00:40,100.0
1509946800,06-Nov-2017 00:40,100.0
1509946800,06-Nov-2017 00:40,96.0
1509946800,06-Nov-2017 00:40,99.0
1509946800,06-Nov-2017 00:40,99.0
1509946800,06-Nov-2017 00:40,99.0
1509946800,06-Nov-2017 00:40,92.0
1509946800,06-Nov-2017 00:40,91.0
1509946860,06-Nov-2017 00:41,89.0
1509946860,06-Nov-2017 00:41,89.0
1509946860,06-Nov-2017 00:41,95.0
1509946860,06-Nov-2017 00:41,94.0
1509946860,06-Nov-2017 00:41,92.0
1509946860,06-Nov-2017 00:41,92.0
1509946860,06-Nov-2017 00:41,92.0
1509946860,06-Nov-2017 00:41,94.0
1509946860,06-Nov-2017 00:41,95.0
1509946860,06-Nov-2017 00:41,92.0
1509946860,06-Nov-2017 00:41,91.0
1509946860,06-Nov-2017 00:41,91.0
1509946920,06-Nov-2017 00:42,90.0
1509946920,06-Nov-2017 00:42,89.0
1509946920,06-Nov-2017 00:42,90.0
1509946920,06-Nov-2017 00:42,90.0
1509946920,06-Nov-2017 00:42,91.0
1509946920,06-Nov-2017 00:42,92.0
1509946920,06-Nov-2017 00:42,95.0
1509946920,06-Nov-2017 00:42,94.0
1509946920,06-Nov-2017 00:42,89.0
1509946920,06-Nov-2017 00:42,89.0
1509946920,06-Nov-2017 00:42,89.0
1509946980,06-Nov-2017 00:43,89.0
1509946980,06-Nov-2017 00:43,89.0
1509946980,06-Nov-2017 00:43,89.0
1509946980,06-Nov-2017 00:43,89.0
1509946980,06-Nov-2017 00:43,89.0
1509946980,06-Nov-2017 00:43,89.0
1509946980,06-Nov-2017 00:43,91.0
1509946980,06-Nov-2017 00:43,92.0
