Start,Finish,Heart Rate (count/min)
02-Jun-2018 16:59,02-Jun-2018 16:59,91.0
02-Jun-2018 16:59,02-Jun-2018 16:59,110.0
02-Jun-2018 16:59,02-Jun-2018 16:59,110.0
02-Jun-2018 16:59,02-Jun-2018 16:59,103.0
02-Jun-2018 16:59,02-Jun-2018 16:59,103.0
02-Jun-2018 16:59,02-Jun-2018 16:59,102.0
02-Jun-2018 17:00,02-Jun-2018 17:00,102.0
02-Jun-2018 17:00,02-Jun-2018 17:00,102.0
02-Jun-2018 17:00,02-Jun-2018 17:00,95.0
02-Jun-2018 17:00,02-Jun-2018 17:00,101.0
02-Jun-2018 17:00,02-Jun-2018 17:00,97.0
02-Jun-2018 17:00,02-Jun-2018 17:00,95.0
02-Jun-2018 17:00,02-Jun-2018 17:00,95.0
02-Jun-2018 17:00,02-Jun-2018 17:00,95.0
02-Jun-2018 17:00,02-Jun-2018 17:00,96.0
02-Jun-2018 17:00,02-Jun-2018 17:00,96.0
02-Jun-2018 17:00,02-Jun-2018 17:00,96.0
02-Jun-2018 17:01,02-Jun-2018 17:01,95.0
02-Jun-2018 17:01,02-Jun-2018 17:01,90.0
02-Jun-2018 17:01,02-Jun-2018 17:01,90.0
02-Jun-2018 17:01,02-Jun-2018 17:01,90.0
02-Jun-2018 17:01,02-Jun-2018 17:01,89.0
02-Jun-2018 17:01,02-Jun-2018 17:01,90.0
02-Jun-2018 17:01,02-Jun-2018 17:01,95.0
02-Jun-2018 17:01,02-Jun-2018 17:01,95.0
02-Jun-2018 17:01,02-Jun-2018 17:01,95.0
02-Jun-2018 17:01,02-Jun-2018 17:01,96.0
02-Jun-2018 17:01,02-Jun-2018 17:01,96.0
02-Jun-2018 17:02,02-Jun-2018 17:02,96.0
02-Jun-2018 17:02,02-Jun-2018 17:02,96.0
02-Jun-2018 17:02,02-Jun-2018 17:02,96.0
02-Jun-2018 17:02,02-Jun-2018 17:02,96.0
02-Jun-2018 17:02,02-Jun-2018 17:02,96.0
02-Jun-2018 17:02,02-Jun-2018 17:02,96.0
02-Jun-2018 17:02,02-Jun-2018 17:02,95.0
02-Jun-2018 17:02,02-Jun-2018 17:02,94.0
02-Jun-2018 17:02,02-Jun-2018 17:02,93.0
02-Jun-2018 17:02,02-Jun-2018 17:02,93.0
02-Jun-2018 17:02,02-Jun-2018 17:02,95.0
02-Jun-2018 17:02,02-Jun-2018 17:02,95.0
02-Jun-2018 17:03,02-Jun-2018 17:03,94.0
02-Jun-2018 17:03,02-Jun-2018 17:03,92.0
02-Jun-2018 17:03,02-Jun-2018 17:03,90.0
02-Jun-2018 17:03,02-Jun-2018 17:03,94.0
02-Jun-2018 17:03,02-Jun-2018 17:03,94.0
02-Jun-2018 17:03,02-Jun-2018 17:03,94.0
02-Jun-2018 17:03,02-Jun-2018 17:03,95.0
02-Jun-2018 17:03,02-Jun-2018 17:03,95.0
02-Jun-2018 17:03,02-Jun-2018 17:03,95.0
02-Jun-2018 17:03,02-Jun-2018 17:03,105.0
02-Jun-2018 17:03,02-Jun-2018 17:03,109.0
02-Jun-2018 17:04,02-Jun-2018 17:04,92.0
02-Jun-2018 17:04,02-Jun-2018 17:04,92.0
02-Jun-2018 17:04,02-Jun-2018 17:04,94.0
02-Jun-2018 17:04,02-Jun-2018 17:04,94.0
02-Jun-2018 17:04,02-Jun-2018 17:04,94.0
02-Jun-2018 17:04,02-Jun-2018 17:04,89.0
02-Jun-2018 17:05,02-Jun-2018 17:05,91.0
02-Jun-2018 17:05,02-Jun-2018 17:05,91.0
02-Jun-2018 17:05,02-Jun-2018 17:05,89.0
02-Jun-2018 17:05,02-Jun-2018 17:05,91.0
02-Jun-2018 17:05,02-Jun-2018 17:05,92.0
02-Jun-2018 17:05,02-Jun-2018 17:05,92.0
02-Jun-2018 17:05,02-Jun-2018 17:05,89.0
02-Jun-2018 17:05,02-Jun-2018 17:05,88.0
02-Jun-2018 17:05,02-Jun-2018 17:05,88.0
02-Jun-2018 17:05,02-Jun-2018 17:05,88.0
02-Jun-2018 17:05,02-Jun-2018 17:05,89.0
02-Jun-2018 17:05,02-Jun-2018 17:05,88.0
02-Jun-2018 17:06,02-Jun-2018 17:06,47.0
02-Jun-2018 17:06,02-Jun-2018 17:06,47.0
02-Jun-2018 17:06,02-Jun-2018 17:06,47.0
02-Jun-2018 17:06,02-Jun-2018 17:06,47.0
21-Mar-2020 15:23,21-Mar-2020 15:23,72.0
21-Mar-2020 15:28,21-Mar-2020 15:28,83.0
21-Mar-2020 15:32,21-Mar-2020 15:32,75.0
21-Mar-2020 15:40,21-Mar-2020 15:40,74.0
21-Mar-2020 15:45,21-Mar-2020 15:45,73.0
21-Mar-2020 15:47,21-Mar-2020 15:47,78.0
21-Mar-2020 15:47,21-Mar-2020 15:47,78.0
21-Mar-2020 15:47,21-Mar-2020 15:47,79.0
21-Mar-2020 15:47,21-Mar-2020 15:47,77.0
21-Mar-2020 15:47,21-Mar-2020 15:47,74.0
21-Mar-2020 15:50,21-Mar-2020 15:50,74.0
21-Mar-2020 15:54,21-Mar-2020 15:54,70.0
21-Mar-2020 15:58,21-Mar-2020 15:58,71.0
21-Mar-2020 16:04,21-Mar-2020 16:04,69.0
21-Mar-2020 16:06,21-Mar-2020 16:06,73.0
21-Mar-2020 16:11,21-Mar-2020 16:11,68.0
21-Mar-2020 16:16,21-Mar-2020 16:16,83.0
21-Mar-2020 16:22,21-Mar-2020 16:22,72.0
21-Mar-2020 16:27,21-Mar-2020 16:27,84.0
21-Mar-2020 16:27,21-Mar-2020 16:27,109.0
21-Mar-2020 16:27,21-Mar-2020 16:27,104.0
21-Mar-2020 16:27,21-Mar-2020 16:27,102.0
21-Mar-2020 16:27,21-Mar-2020 16:27,105.0
21-Mar-2020 16:27,21-Mar-2020 16:27,105.0
21-Mar-2020 16:27,21-Mar-2020 16:27,106.0
21-Mar-2020 16:30,21-Mar-2020 16:30,76.0
21-Mar-2020 16:32,21-Mar-2020 16:32,79.0
21-Mar-2020 16:37,21-Mar-2020 16:37,108.0
21-Mar-2020 16:46,21-Mar-2020 16:46,73.0
21-Mar-2020 16:52,21-Mar-2020 16:52,65.0
21-Mar-2020 16:57,21-Mar-2020 16:57,65.0
21-Mar-2020 17:04,21-Mar-2020 17:04,65.0
21-Mar-2020 17:07,21-Mar-2020 17:07,65.0
21-Mar-2020 17:14,21-Mar-2020 17:14,66.0
21-Mar-2020 17:20,21-Mar-2020 17:20,66.0
21-Mar-2020 17:24,21-Mar-2020 17:24,66.0
21-Mar-2020 17:29,21-Mar-2020 17:29,64.0
21-Mar-2020 17:32,21-Mar-2020 17:32,67.0
21-Mar-2020 17:38,21-Mar-2020 17:38,79.0
21-Mar-2020 17:38,21-Mar-2020 17:38,74.0
21-Mar-2020 17:38,21-Mar-2020 17:38,73.0
21-Mar-2020 17:38,21-Mar-2020 17:38,75.0
21-Mar-2020 17:38,21-Mar-2020 17:38,75.0
21-Mar-2020 17:38,21-Mar-2020 17:38,75.0
21-Mar-2020 17:38,21-Mar-2020 17:38,71.0
21-Mar-2020 17:39,21-Mar-2020 17:39,64.0
21-Mar-2020 17:41,21-Mar-2020 17:41,65.0
21-Mar-2020 17:46,21-Mar-2020 17:46,72.0
21-Mar-2020 17:53,21-Mar-2020 17:53,62.0
21-Mar-2020 18:00,21-Mar-2020 18:00,66.0
21-Mar-2020 18:01,21-Mar-2020 18:01,63.0
21-Mar-2020 18:08,21-Mar-2020 18:08,68.0
21-Mar-2020 18:14,21-Mar-2020 18:14,61.0
21-Mar-2020 18:18,21-Mar-2020 18:18,73.0
21-Mar-2020 18:24,21-Mar-2020 18:24,67.0
21-Mar-2020 18:29,21-Mar-2020 18:29,73.0
21-Mar-2020 18:35,21-Mar-2020 18:35,80.0
21-Mar-2020 18:38,21-Mar-2020 18:38,68.0
21-Mar-2020 18:42,21-Mar-2020 18:42,58.0
21-Mar-2020 18:49,21-Mar-2020 18:49,81.0
21-Mar-2020 18:51,21-Mar-2020 18:51,87.0
21-Mar-2020 18:59,21-Mar-2020 18:59,70.0
21-Mar-2020 19:03,21-Mar-2020 19:03,76.0
21-Mar-2020 19:04,21-Mar-2020 19:04,102.0
21-Mar-2020 19:04,21-Mar-2020 19:04,97.0
21-Mar-2020 19:04,21-Mar-2020 19:04,84.0
21-Mar-2020 19:04,21-Mar-2020 19:04,83.0
21-Mar-2020 19:04,21-Mar-2020 19:04,83.0
21-Mar-2020 19:04,21-Mar-2020 19:04,77.0
21-Mar-2020 19:04,21-Mar-2020 19:04,102.0
21-Mar-2020 19:04,21-Mar-2020 19:04,104.0
21-Mar-2020 19:05,21-Mar-2020 19:05,84.0
21-Mar-2020 19:05,21-Mar-2020 19:05,83.0
21-Mar-2020 19:06,21-Mar-2020 19:06,74.0
21-Mar-2020 19:06,21-Mar-2020 19:06,71.0
21-Mar-2020 19:06,21-Mar-2020 19:06,71.0
21-Mar-2020 19:06,21-Mar-2020 19:06,69.0
21-Mar-2020 19:06,21-Mar-2020 19:06,69.0
21-Mar-2020 19:06,21-Mar-2020 19:06,68.0
21-Mar-2020 19:06,21-Mar-2020 19:06,68.0
21-Mar-2020 19:07,21-Mar-2020 19:07,69.0
21-Mar-2020 19:07,21-Mar-2020 19:07,73.0
21-Mar-2020 19:07,21-Mar-2020 19:07,72.0
21-Mar-2020 19:07,21-Mar-2020 19:07,71.0
21-Mar-2020 19:08,21-Mar-2020 19:08,72.0
21-Mar-2020 19:08,21-Mar-2020 19:08,72.0
21-Mar-2020 19:08,21-Mar-2020 19:08,75.0
21-Mar-2020 19:08,21-Mar-2020 19:08,71.0
21-Mar-2020 19:12,21-Mar-2020 19:12,74.0
21-Mar-2020 19:20,21-Mar-2020 19:20,73.0
21-Mar-2020 19:23,21-Mar-2020 19:23,61.0
21-Mar-2020 19:29,21-Mar-2020 19:29,77.0
21-Mar-2020 19:29,21-Mar-2020 19:29,76.0
21-Mar-2020 19:29,21-Mar-2020 19:29,71.0
21-Mar-2020 19:29,21-Mar-2020 19:29,70.0
21-Mar-2020 19:29,21-Mar-2020 19:29,66.0
21-Mar-2020 19:29,21-Mar-2020 19:29,63.0
21-Mar-2020 19:29,21-Mar-2020 19:29,65.0
21-Mar-2020 19:30,21-Mar-2020 19:30,65.0
21-Mar-2020 19:31,21-Mar-2020 19:31,116.0
21-Mar-2020 19:31,21-Mar-2020 19:31,116.0
21-Mar-2020 19:31,21-Mar-2020 19:31,75.0
21-Mar-2020 19:32,21-Mar-2020 19:32,76.0
21-Mar-2020 19:32,21-Mar-2020 19:32,72.0
21-Mar-2020 19:32,21-Mar-2020 19:32,73.0
21-Mar-2020 19:33,21-Mar-2020 19:33,53.0
21-Mar-2020 19:39,21-Mar-2020 19:39,71.0
21-Mar-2020 19:45,21-Mar-2020 19:45,68.0
21-Mar-2020 19:47,21-Mar-2020 19:47,69.0
21-Mar-2020 19:51,21-Mar-2020 19:51,74.0
21-Mar-2020 19:56,21-Mar-2020 19:56,69.0
21-Mar-2020 20:04,21-Mar-2020 20:04,83.0
21-Mar-2020 20:07,21-Mar-2020 20:07,113.0
21-Mar-2020 20:07,21-Mar-2020 20:07,113.0
21-Mar-2020 20:07,21-Mar-2020 20:07,81.0
21-Mar-2020 20:07,21-Mar-2020 20:07,76.0
21-Mar-2020 20:07,21-Mar-2020 20:07,79.0
21-Mar-2020 20:08,21-Mar-2020 20:08,93.0
21-Mar-2020 20:08,21-Mar-2020 20:08,92.0
21-Mar-2020 20:08,21-Mar-2020 20:08,91.0
21-Mar-2020 20:08,21-Mar-2020 20:08,90.0
21-Mar-2020 20:08,21-Mar-2020 20:08,89.0
21-Mar-2020 20:08,21-Mar-2020 20:08,82.0
21-Mar-2020 20:09,21-Mar-2020 20:09,80.0
21-Mar-2020 20:09,21-Mar-2020 20:09,78.0
21-Mar-2020 20:09,21-Mar-2020 20:09,78.0
21-Mar-2020 20:09,21-Mar-2020 20:09,74.0
21-Mar-2020 20:09,21-Mar-2020 20:09,73.0
21-Mar-2020 20:09,21-Mar-2020 20:09,72.0
21-Mar-2020 20:10,21-Mar-2020 20:10,72.0
21-Mar-2020 20:15,21-Mar-2020 20:15,74.0
21-Mar-2020 20:20,21-Mar-2020 20:20,76.0
21-Mar-2020 20:23,21-Mar-2020 20:23,77.0
21-Mar-2020 20:30,21-Mar-2020 20:30,82.0
21-Mar-2020 20:34,21-Mar-2020 20:34,88.0
21-Mar-2020 20:37,21-Mar-2020 20:37,81.0
21-Mar-2020 20:41,21-Mar-2020 20:41,87.0
21-Mar-2020 20:59,21-Mar-2020 20:59,95.0
21-Mar-2020 21:01,21-Mar-2020 21:01,91.0
21-Mar-2020 21:07,21-Mar-2020 21:07,84.0
21-Mar-2020 21:15,21-Mar-2020 21:15,83.0
21-Mar-2020 21:16,21-Mar-2020 21:16,79.1752548217773
21-Mar-2020 21:19,21-Mar-2020 21:19,79.0
21-Mar-2020 21:21,21-Mar-2020 21:21,75.0
21-Mar-2020 21:30,21-Mar-2020 21:30,78.0
21-Mar-2020 21:32,21-Mar-2020 21:32,78.0
21-Mar-2020 21:36,21-Mar-2020 21:36,82.0
21-Mar-2020 21:43,21-Mar-2020 21:43,94.0
21-Mar-2020 21:49,21-Mar-2020 21:49,81.0
21-Mar-2020 21:55,21-Mar-2020 21:55,77.0
21-Mar-2020 21:58,21-Mar-2020 21:58,87.0
21-Mar-2020 22:01,21-Mar-2020 22:01,82.0
21-Mar-2020 22:06,21-Mar-2020 22:06,91.0
21-Mar-2020 22:15,21-Mar-2020 22:15,84.0
21-Mar-2020 22:25,21-Mar-2020 22:25,92.0
21-Mar-2020 22:28,21-Mar-2020 22:28,81.0
21-Mar-2020 22:35,21-Mar-2020 22:35,73.0
21-Mar-2020 22:38,21-Mar-2020 22:38,75.0
21-Mar-2020 22:43,21-Mar-2020 22:43,72.0
21-Mar-2020 22:46,21-Mar-2020 22:46,74.0
21-Mar-2020 22:55,21-Mar-2020 22:55,66.0
21-Mar-2020 22:57,21-Mar-2020 22:57,75.0
21-Mar-2020 22:57,21-Mar-2020 22:57,75.0
21-Mar-2020 22:57,21-Mar-2020 22:57,75.0
21-Mar-2020 22:57,21-Mar-2020 22:57,77.0
21-Mar-2020 22:57,21-Mar-2020 22:57,79.0
21-Mar-2020 22:57,21-Mar-2020 22:57,83.0
21-Mar-2020 22:58,21-Mar-2020 22:58,75.0
21-Mar-2020 23:04,21-Mar-2020 23:04,71.0
21-Mar-2020 23:06,21-Mar-2020 23:06,75.0
21-Mar-2020 23:15,21-Mar-2020 23:15,70.0
21-Mar-2020 23:20,21-Mar-2020 23:20,75.0
21-Mar-2020 23:24,21-Mar-2020 23:24,73.0
21-Mar-2020 23:26,21-Mar-2020 23:26,73.0
21-Mar-2020 23:35,21-Mar-2020 23:35,83.0
21-Mar-2020 23:37,21-Mar-2020 23:37,78.3673477172852
21-Mar-2020 23:39,21-Mar-2020 23:39,72.0
21-Mar-2020 23:42,21-Mar-2020 23:42,72.0
21-Mar-2020 23:46,21-Mar-2020 23:46,73.0
21-Mar-2020 23:55,21-Mar-2020 23:55,82.0
22-Mar-2020 00:00,22-Mar-2020 00:00,73.0
22-Mar-2020 00:03,22-Mar-2020 00:03,75.0
22-Mar-2020 00:08,22-Mar-2020 00:08,76.0
22-Mar-2020 00:11,22-Mar-2020 00:11,76.0
22-Mar-2020 00:18,22-Mar-2020 00:18,82.0
22-Mar-2020 00:23,22-Mar-2020 00:23,79.0
22-Mar-2020 00:26,22-Mar-2020 00:26,79.0
22-Mar-2020 00:31,22-Mar-2020 00:31,82.0
22-Mar-2020 00:37,22-Mar-2020 00:37,77.0
22-Mar-2020 00:45,22-Mar-2020 00:45,72.0
22-Mar-2020 00:49,22-Mar-2020 00:49,77.0
22-Mar-2020 00:55,22-Mar-2020 00:55,73.0
22-Mar-2020 00:59,22-Mar-2020 00:59,78.0
22-Mar-2020 01:03,22-Mar-2020 01:03,76.0
22-Mar-2020 01:07,22-Mar-2020 01:07,75.0
22-Mar-2020 12:37,22-Mar-2020 12:37,63.0
22-Mar-2020 12:39,22-Mar-2020 12:39,93.0
22-Mar-2020 12:45,22-Mar-2020 12:45,57.0
22-Mar-2020 12:46,22-Mar-2020 12:46,54.0
22-Mar-2020 12:52,22-Mar-2020 12:52,49.0
22-Mar-2020 12:59,22-Mar-2020 12:59,49.0
22-Mar-2020 13:04,22-Mar-2020 13:04,50.0
22-Mar-2020 13:10,22-Mar-2020 13:10,51.0
22-Mar-2020 13:13,22-Mar-2020 13:13,53.0
22-Mar-2020 13:20,22-Mar-2020 13:20,65.0
22-Mar-2020 13:23,22-Mar-2020 13:23,54.0
22-Mar-2020 13:29,22-Mar-2020 13:29,58.0
22-Mar-2020 13:35,22-Mar-2020 13:35,59.0
22-Mar-2020 13:39,22-Mar-2020 13:39,71.0
22-Mar-2020 13:43,22-Mar-2020 13:43,52.0
22-Mar-2020 13:47,22-Mar-2020 13:47,55.0
22-Mar-2020 13:51,22-Mar-2020 13:51,66.0
22-Mar-2020 13:51,22-Mar-2020 13:51,68.0
22-Mar-2020 13:51,22-Mar-2020 13:51,70.0
22-Mar-2020 13:51,22-Mar-2020 13:51,71.0
22-Mar-2020 13:55,22-Mar-2020 13:55,57.0
22-Mar-2020 13:58,22-Mar-2020 13:58,54.0
22-Mar-2020 14:01,22-Mar-2020 14:01,50.0
22-Mar-2020 14:01,22-Mar-2020 14:01,57.0
22-Mar-2020 14:02,22-Mar-2020 14:02,48.0
22-Mar-2020 14:04,22-Mar-2020 14:04,67.0
22-Mar-2020 14:04,22-Mar-2020 14:04,91.0
22-Mar-2020 14:04,22-Mar-2020 14:04,95.0
22-Mar-2020 14:04,22-Mar-2020 14:04,93.0
22-Mar-2020 14:04,22-Mar-2020 14:04,92.0
22-Mar-2020 14:04,22-Mar-2020 14:04,92.0
22-Mar-2020 14:04,22-Mar-2020 14:04,74.0
22-Mar-2020 14:04,22-Mar-2020 14:04,75.0
22-Mar-2020 14:04,22-Mar-2020 14:04,94.0
22-Mar-2020 14:04,22-Mar-2020 14:04,98.0
22-Mar-2020 14:05,22-Mar-2020 14:05,95.0
22-Mar-2020 14:05,22-Mar-2020 14:05,97.0
22-Mar-2020 14:05,22-Mar-2020 14:05,101.0
22-Mar-2020 14:05,22-Mar-2020 14:05,101.0
22-Mar-2020 14:05,22-Mar-2020 14:05,95.0
22-Mar-2020 14:05,22-Mar-2020 14:05,84.0
22-Mar-2020 14:06,22-Mar-2020 14:06,79.0
22-Mar-2020 14:06,22-Mar-2020 14:06,79.0
22-Mar-2020 14:07,22-Mar-2020 14:07,62.0
22-Mar-2020 14:15,22-Mar-2020 14:15,65.0
22-Mar-2020 14:19,22-Mar-2020 14:19,60.0
22-Mar-2020 14:23,22-Mar-2020 14:23,60.0
22-Mar-2020 14:26,22-Mar-2020 14:26,60.0
22-Mar-2020 14:34,22-Mar-2020 14:34,57.0
22-Mar-2020 14:38,22-Mar-2020 14:38,87.0
22-Mar-2020 14:38,22-Mar-2020 14:38,86.0
22-Mar-2020 14:38,22-Mar-2020 14:38,87.0
22-Mar-2020 14:38,22-Mar-2020 14:38,101.0
22-Mar-2020 14:38,22-Mar-2020 14:38,105.0
22-Mar-2020 14:38,22-Mar-2020 14:38,105.0
22-Mar-2020 14:38,22-Mar-2020 14:38,103.0
22-Mar-2020 14:40,22-Mar-2020 14:40,59.0
22-Mar-2020 14:43,22-Mar-2020 14:43,54.0
22-Mar-2020 14:48,22-Mar-2020 14:48,55.0
22-Mar-2020 14:54,22-Mar-2020 14:54,55.0
22-Mar-2020 14:56,22-Mar-2020 14:56,88.0
22-Mar-2020 14:59,22-Mar-2020 14:59,57.0
22-Mar-2020 15:04,22-Mar-2020 15:04,58.0
22-Mar-2020 15:06,22-Mar-2020 15:06,56.0
22-Mar-2020 15:11,22-Mar-2020 15:11,72.0
22-Mar-2020 15:17,22-Mar-2020 15:17,87.0
22-Mar-2020 15:21,22-Mar-2020 15:21,87.0
22-Mar-2020 15:28,22-Mar-2020 15:28,84.0
22-Mar-2020 15:31,22-Mar-2020 15:31,64.0
22-Mar-2020 15:38,22-Mar-2020 15:38,67.0
22-Mar-2020 15:44,22-Mar-2020 15:44,70.0
22-Mar-2020 15:48,22-Mar-2020 15:48,68.0
22-Mar-2020 15:49,22-Mar-2020 15:49,68.0
22-Mar-2020 15:53,22-Mar-2020 15:53,61.0
22-Mar-2020 15:57,22-Mar-2020 15:57,69.0
22-Mar-2020 16:03,22-Mar-2020 16:03,77.0
22-Mar-2020 16:10,22-Mar-2020 16:10,71.0
22-Mar-2020 16:14,22-Mar-2020 16:14,78.0
22-Mar-2020 16:18,22-Mar-2020 16:18,75.0
22-Mar-2020 16:24,22-Mar-2020 16:24,72.0
22-Mar-2020 16:26,22-Mar-2020 16:26,70.0
22-Mar-2020 16:26,22-Mar-2020 16:26,81.0
22-Mar-2020 16:27,22-Mar-2020 16:27,80.0
22-Mar-2020 16:27,22-Mar-2020 16:27,79.0
22-Mar-2020 16:27,22-Mar-2020 16:27,78.0
22-Mar-2020 16:27,22-Mar-2020 16:27,80.0
22-Mar-2020 16:27,22-Mar-2020 16:27,81.0
22-Mar-2020 16:27,22-Mar-2020 16:27,75.0
22-Mar-2020 16:31,22-Mar-2020 16:31,71.0
22-Mar-2020 16:39,22-Mar-2020 16:39,60.0
22-Mar-2020 16:42,22-Mar-2020 16:42,83.0
22-Mar-2020 16:49,22-Mar-2020 16:49,65.0
22-Mar-2020 16:55,22-Mar-2020 16:55,70.0
22-Mar-2020 16:58,22-Mar-2020 16:58,67.0
22-Mar-2020 17:05,22-Mar-2020 17:05,68.0
22-Mar-2020 17:07,22-Mar-2020 17:07,74.0
22-Mar-2020 17:15,22-Mar-2020 17:15,74.0
22-Mar-2020 17:19,22-Mar-2020 17:19,76.0
22-Mar-2020 17:24,22-Mar-2020 17:24,72.0
22-Mar-2020 17:26,22-Mar-2020 17:26,74.0
22-Mar-2020 17:34,22-Mar-2020 17:34,82.0
22-Mar-2020 17:37,22-Mar-2020 17:37,141.0
22-Mar-2020 17:42,22-Mar-2020 17:42,80.0
22-Mar-2020 17:56,22-Mar-2020 17:56,110.0
22-Mar-2020 18:03,22-Mar-2020 18:03,91.0
22-Mar-2020 18:09,22-Mar-2020 18:09,83.0
22-Mar-2020 18:13,22-Mar-2020 18:13,80.0
22-Mar-2020 18:16,22-Mar-2020 18:16,69.0
22-Mar-2020 18:22,22-Mar-2020 18:22,70.0
22-Mar-2020 18:30,22-Mar-2020 18:30,71.0
22-Mar-2020 18:32,22-Mar-2020 18:32,65.0
22-Mar-2020 18:39,22-Mar-2020 18:39,76.0
22-Mar-2020 18:43,22-Mar-2020 18:43,80.0
22-Mar-2020 18:47,22-Mar-2020 18:47,77.0
22-Mar-2020 18:51,22-Mar-2020 18:51,69.0
22-Mar-2020 18:59,22-Mar-2020 18:59,73.0
22-Mar-2020 19:04,22-Mar-2020 19:04,77.0
22-Mar-2020 19:07,22-Mar-2020 19:07,74.0
22-Mar-2020 19:08,22-Mar-2020 19:08,69.5022659301758
22-Mar-2020 19:15,22-Mar-2020 19:15,73.0
22-Mar-2020 19:16,22-Mar-2020 19:16,71.0
22-Mar-2020 22:54,22-Mar-2020 22:54,96.0
22-Mar-2020 22:54,22-Mar-2020 22:54,92.0
22-Mar-2020 22:54,22-Mar-2020 22:54,92.0
22-Mar-2020 22:54,22-Mar-2020 22:54,94.0
22-Mar-2020 22:54,22-Mar-2020 22:54,94.0
22-Mar-2020 22:54,22-Mar-2020 22:54,95.0
22-Mar-2020 22:54,22-Mar-2020 22:54,97.0
22-Mar-2020 22:55,22-Mar-2020 22:55,58.0
22-Mar-2020 23:00,22-Mar-2020 23:00,69.0
22-Mar-2020 23:05,22-Mar-2020 23:05,67.0
22-Mar-2020 23:09,22-Mar-2020 23:09,74.0
22-Mar-2020 23:11,22-Mar-2020 23:11,138.0
22-Mar-2020 23:11,22-Mar-2020 23:11,70.0
22-Mar-2020 23:11,22-Mar-2020 23:11,67.0
22-Mar-2020 23:12,22-Mar-2020 23:12,66.0
22-Mar-2020 23:12,22-Mar-2020 23:12,65.0
22-Mar-2020 23:12,22-Mar-2020 23:12,63.0
22-Mar-2020 23:12,22-Mar-2020 23:12,65.0
22-Mar-2020 23:12,22-Mar-2020 23:12,63.0
22-Mar-2020 23:12,22-Mar-2020 23:12,63.0
22-Mar-2020 23:12,22-Mar-2020 23:12,63.0
22-Mar-2020 23:12,22-Mar-2020 23:12,65.0
22-Mar-2020 23:12,22-Mar-2020 23:12,66.0
22-Mar-2020 23:12,22-Mar-2020 23:12,69.0
22-Mar-2020 23:12,22-Mar-2020 23:12,68.0
22-Mar-2020 23:13,22-Mar-2020 23:13,64.0
22-Mar-2020 23:14,22-Mar-2020 23:14,74.0
22-Mar-2020 23:14,22-Mar-2020 23:14,83.0
22-Mar-2020 23:14,22-Mar-2020 23:14,83.0
22-Mar-2020 23:14,22-Mar-2020 23:14,82.0
22-Mar-2020 23:14,22-Mar-2020 23:14,80.0
22-Mar-2020 23:14,22-Mar-2020 23:14,73.0
22-Mar-2020 23:14,22-Mar-2020 23:14,69.0
22-Mar-2020 23:15,22-Mar-2020 23:15,78.0
22-Mar-2020 23:15,22-Mar-2020 23:15,66.0
22-Mar-2020 23:15,22-Mar-2020 23:15,66.0
22-Mar-2020 23:15,22-Mar-2020 23:15,63.0
22-Mar-2020 23:15,22-Mar-2020 23:15,62.0
22-Mar-2020 23:15,22-Mar-2020 23:15,63.0
22-Mar-2020 23:15,22-Mar-2020 23:15,63.0
22-Mar-2020 23:16,22-Mar-2020 23:16,66.0
22-Mar-2020 23:16,22-Mar-2020 23:16,74.0
22-Mar-2020 23:16,22-Mar-2020 23:16,74.0
22-Mar-2020 23:16,22-Mar-2020 23:16,73.0
22-Mar-2020 23:16,22-Mar-2020 23:16,72.0
22-Mar-2020 23:16,22-Mar-2020 23:16,71.0
22-Mar-2020 23:17,22-Mar-2020 23:17,68.0
22-Mar-2020 23:17,22-Mar-2020 23:17,63.0
22-Mar-2020 23:18,22-Mar-2020 23:18,65.0
22-Mar-2020 23:18,22-Mar-2020 23:18,60.0
22-Mar-2020 23:18,22-Mar-2020 23:18,60.0
22-Mar-2020 23:18,22-Mar-2020 23:18,60.0
22-Mar-2020 23:18,22-Mar-2020 23:18,61.0
22-Mar-2020 23:18,22-Mar-2020 23:18,62.0
22-Mar-2020 23:19,22-Mar-2020 23:19,66.0
22-Mar-2020 23:19,22-Mar-2020 23:19,92.0
22-Mar-2020 23:19,22-Mar-2020 23:19,87.0
22-Mar-2020 23:19,22-Mar-2020 23:19,86.0
22-Mar-2020 23:20,22-Mar-2020 23:20,74.0
22-Mar-2020 23:20,22-Mar-2020 23:20,64.0
22-Mar-2020 23:20,22-Mar-2020 23:20,62.0
22-Mar-2020 23:20,22-Mar-2020 23:20,65.0
22-Mar-2020 23:20,22-Mar-2020 23:20,84.0
22-Mar-2020 23:20,22-Mar-2020 23:20,59.0
22-Mar-2020 23:20,22-Mar-2020 23:20,67.0
22-Mar-2020 23:20,22-Mar-2020 23:20,68.0
22-Mar-2020 23:20,22-Mar-2020 23:20,67.0
22-Mar-2020 23:20,22-Mar-2020 23:20,64.0
22-Mar-2020 23:21,22-Mar-2020 23:21,71.0
22-Mar-2020 23:25,22-Mar-2020 23:25,74.0
22-Mar-2020 23:28,22-Mar-2020 23:28,76.0
22-Mar-2020 23:29,22-Mar-2020 23:29,73.0
22-Mar-2020 23:33,22-Mar-2020 23:33,65.0
22-Mar-2020 23:37,22-Mar-2020 23:37,72.0
22-Mar-2020 23:38,22-Mar-2020 23:38,88.0
22-Mar-2020 23:38,22-Mar-2020 23:38,82.0
